"","hh_id","pobre","pobre_ex","area","labor_def","other_def","rdpc","n_moradores","n_criancas","n_adultos","casal","idade","genero","raca","escolaridade","atividade","aposentadoria","dom_tipo","agua_adeq","esgoto_ad","banheiro","paredes","casa_tipo","densidade","fone_pc","geladeira","maquina_lavar","tv","computador","internet","carro","moto"
"6863",2300900840108,"pobre","pobre ex","urbano",0,129.416133627622,71.9986062731367,3,0,3,"casado",49,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.5,0.333333333333333,"sim","nao","sim","nao","sim","nao","nao"
"6864",2300900840208,"pobre","pobre ex","urbano",0,0,67.6945929744483,4,1,3,"casado",38,"homem","branco","fundam completo","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",1,0.333333333333333,"sim","nao","sim","nao","nao","nao","sim"
"6865",2300900840308,"nao pobre","nao pobre ex","urbano",993.178457717297,0,744.968654551661,4,1,3,"casado",55,"homem","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","nao","sim","sim","sim"
"6866",2300900840408,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.51770277205,1,0,1,"solteiro",72,"homem","branco","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.125,1,"sim","nao","sim","nao","sim","nao","nao"
"6867",2300900840508,"pobre","pobre ex","urbano",0,0,45.7934011297738,4,1,3,"casado",48,"homem","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.8,1,"sim","nao","sim","nao","sim","nao","sim"
"6868",2300900840608,"pobre","nao pobre ex","urbano",0,0,331.059485905766,3,0,3,"casado",52,"homem","preto ou pardo","sem instrucao","ativo desocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.6,0.666666666666667,"nao","sim","sim","sim","sim","sim","sim"
"6869",2300900840708,"nao pobre","nao pobre ex","urbano",993.178457717297,0,496.589228858648,2,0,2,"solteiro",42,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.333333333333333,1,"nao","nao","sim","nao","sim","nao","sim"
"6870",2300900840808,"pobre","pobre ex","urbano",0,0,71.1788734951919,2,0,2,"casado",24,"homem","preto ou pardo","medio incompleto","ativo desocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.333333333333333,1,"nao","nao","sim","nao","nao","nao","sim"
"6871",2300900840908,"pobre","pobre ex","urbano",59.7101277184748,220.007427166957,93.2391849618105,3,2,2,"solteiro",36,"mulher","preto ou pardo","fundam completo","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.6,0,"sim","nao","sim","nao","sim","nao","nao"
"6872",2300900841008,"pobre","nao pobre ex","urbano",216.946797377125,0,205.050095154038,3,1,3,"casado",59,"homem","preto ou pardo","sem instrucao","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.5,0.333333333333333,"sim","nao","sim","nao","nao","nao","nao"
"6873",2300900841108,"pobre","pobre ex","urbano",90.56036037302,0,80.4895717819922,7,3,4,"casado",56,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",1.16666666666667,0.25,"nao","nao","nao","nao","sim","nao","nao"
"6874",2300900841208,"pobre","nao pobre ex","urbano",696.618156715539,40.8158575287115,368.717007122125,2,1,1,"solteiro",26,"mulher","branco","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.666666666666667,1,"sim","nao","sim","nao","sim","nao","nao"
"6875",2300900841408,"pobre","nao pobre ex","urbano",0,129.416133627622,258.333410898997,7,2,5,"casado",45,"mulher","preto ou pardo","fundam incompleto","ativo desocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",1.75,0.4,"sim","sim","sim","nao","sim","nao","nao"
"6876",2300952740107,"nao pobre","nao pobre ex","urbano",1525.01850307472,0,1274.0473734315,2,0,2,"solteiro",54,"mulher","branco","superior completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.25,0.5,"nao","sim","sim","sim","sim","nao","nao"
"6877",2300952740207,"nao pobre","nao pobre ex","urbano",1222.45972190358,0,611.229860951792,2,0,2,"solteiro",36,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.333333333333333,1,"nao","sim","sim","nao","sim","sim","nao"
"6878",2300952740307,"pobre","nao pobre ex","urbano",1018.71643491965,0,387.640954522807,4,2,3,"casado",43,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.8,0.666666666666667,"sim","sim","sim","nao","sim","sim","sim"
"6879",2300952740507,"nao pobre","nao pobre ex","urbano",1018.71643491965,0,679.144289946435,3,0,3,"casado",54,"homem","branco","fundam incompleto","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","nao","sim","sim","nao"
"6880",2300952740607,"pobre","nao pobre ex","urbano",509.358217459827,0,339.572144973218,3,1,2,"casado",32,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","alugado",0.428571428571429,1,"sim","sim","sim","nao","sim","nao","sim"
"6881",2300952740707,"nao pobre","nao pobre ex","urbano",0,2046.15248757656,1275.57544808388,4,0,4,"solteiro",80,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.8,1,"sim","sim","sim","sim","sim","nao","nao"
"6882",2300952740907,"pobre","nao pobre ex","urbano",407.486573967861,0,214.250954426237,5,3,2,"casado",33,"homem","preto ou pardo","fundam completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","cedido",1.66666666666667,0.5,"sim","nao","sim","nao","nao","nao","nao"
"6883",2300952741007,"nao pobre","nao pobre ex","urbano",1016.67900204981,0,627.529323910506,6,0,6,"casado",46,"mulher","branco","fundam incompleto","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",1.2,1,"sim","nao","sim","nao","nao","nao","sim"
"6884",2300952741107,"nao pobre","nao pobre ex","urbano",1016.67900204981,0,508.339501024907,2,0,2,"solteiro",39,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.25,1,"nao","nao","sim","sim","sim","nao","nao"
"6885",2300952741207,"nao pobre","nao pobre ex","urbano",2343.0478003152,0,629.586107816224,4,2,2,"casado",34,"homem","branco","medio completo","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.666666666666667,1,"nao","sim","sim","nao","sim","nao","sim"
"6886",2300952741307,"nao pobre","nao pobre ex","urbano",0,1023.07624378828,1023.07624378828,2,0,2,"casado",70,"mulher","branco","sem instrucao","inativo","sim","casa","inadequada","inadequado","sim","adequada","proprio pago",0.285714285714286,1,"nao","nao","sim","nao","nao","sim","nao"
"6887",2300952741407,"nao pobre","nao pobre ex","urbano",0,1023.07624378828,1275.57544808388,2,0,2,"solteiro",72,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.333333333333333,1,"sim","nao","sim","sim","nao","sim","nao"
"6888",2301143600107,"nao pobre","nao pobre ex","urbano",996.077542122038,0,897.268246861435,2,0,2,"casado",23,"mulher","branco","superior completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.4,1,"sim","sim","sim","sim","sim","nao","sim"
"6889",2301143600207,"nao pobre","nao pobre ex","urbano",199.614737900208,1000.65661358027,1200.27135148048,1,0,1,"solteiro",74,"mulher","preto ou pardo","medio completo","ativo ocupado","sim","apartamento","adequada","adequado","sim","adequada","proprio pago",0.166666666666667,1,"sim","sim","sim","nao","sim","nao","nao"
"6890",2301143600307,"pobre","nao pobre ex","urbano",299.422106850312,89.236912433511,388.659019283823,1,0,1,"solteiro",45,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","alugado",0.25,1,"sim","sim","sim","nao","nao","nao","nao"
"6891",2301143600407,"nao pobre","nao pobre ex","urbano",0,0,500.328306790135,2,0,2,"solteiro",36,"homem","preto ou pardo","medio incompleto","ativo desocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.4,0.5,"sim","nao","sim","nao","nao","nao","nao"
"6892",2301143600507,"pobre","nao pobre ex","urbano",598.844213700624,0,399.875206820223,4,2,2,"casado",64,"homem","branco","sem instrucao","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.8,1,"sim","nao","sim","nao","sim","nao","sim"
"6893",2301143600607,"nao pobre","nao pobre ex","urbano",0,1000.65661358027,1000.65661358027,2,0,2,"solteiro",62,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.4,0.5,"sim","sim","sim","nao","sim","nao","nao"
"6894",2301143600807,"nao pobre","nao pobre ex","urbano",499.03684475052,1000.65661358027,543.346503399988,3,1,3,"casado",59,"homem","branco","fundam incompleto","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.428571428571429,1,"sim","nao","sim","nao","sim","sim","nao"
"6895",2301143600907,"nao pobre","nao pobre ex","urbano",1097.88105845114,0,1131.15018143451,3,1,2,"casado",26,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.75,1,"sim","sim","sim","sim","sim","nao","sim"
"6896",2301143601007,"pobre","pobre ex","urbano",0,0,0,3,2,1,"solteiro",28,"mulher","preto ou pardo","medio incompleto","inativo","nao","casa","adequada","inadequado","sim","adequada","cedido",0.6,1,"sim","nao","sim","nao","sim","nao","nao"
"6897",2301143601107,"nao pobre","nao pobre ex","urbano",0,1000.65661358027,1000.65661358027,1,0,1,"solteiro",72,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.111111111111111,1,"sim","nao","sim","nao","nao","nao","nao"
"6898",2301143601207,"pobre","nao pobre ex","urbano",0,1000.65661358027,387.027507857699,3,0,3,"solteiro",68,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.428571428571429,1,"sim","nao","nao","nao","sim","nao","sim"
"6899",2301143601307,"pobre","nao pobre ex","urbano",998.07368950104,0,332.69122983368,3,2,1,"solteiro",32,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","apartamento","adequada","inadequado","sim","adequada","proprio pago",0.5,3,"nao","sim","sim","sim","sim","nao","sim"
"6900",2301143601407,"nao pobre","nao pobre ex","urbano",996.077542122038,200.532387491036,478.64397184523,5,2,3,"casado",40,"mulher","branco","fundam completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",1.25,0.666666666666667,"sim","sim","sim","nao","sim","nao","sim"
"6901",2301197570108,"nao pobre","nao pobre ex","urbano",0,147.335290591446,484.314992383369,4,1,3,"solteiro",35,"mulher","preto ou pardo","medio incompleto","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.4,0.666666666666667,"nao","nao","sim","nao","sim","nao","nao"
"6902",2301197570208,"nao pobre","nao pobre ex","urbano",9951.68795307913,0,3109.90248533723,4,1,3,"casado",52,"homem","branco","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.363636363636364,1.33333333333333,"nao","sim","sim","sim","sim","sim","nao"
"6903",2301197570308,"nao pobre","nao pobre ex","urbano",0,2737.6489805843,6345.85820399768,2,0,2,"solteiro",95,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.166666666666667,0.5,"sim","nao","sim","sim","sim","nao","nao"
"6904",2301197570408,"nao pobre","nao pobre ex","urbano",2985.50638592374,298.652616063742,1642.07950099374,2,0,2,"solteiro",49,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","cedido",0.333333333333333,1,"sim","sim","sim","sim","sim","sim","nao"
"6905",2301197570508,"nao pobre","nao pobre ex","urbano",0,1560.95767329316,1560.95767329316,4,0,4,"solteiro",57,"mulher","preto ou pardo","medio completo","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.4,1,"nao","nao","sim","nao","sim","nao","nao"
"6906",2301197570608,"nao pobre","nao pobre ex","urbano",3980.67518123165,0,1990.33759061583,3,1,2,"solteiro",62,"mulher","branco","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.3,1.5,"nao","nao","sim","sim","sim","sim","sim"
"6907",2301197570708,"nao pobre","nao pobre ex","urbano",1194.2025543695,0,928.824208954052,3,0,3,"casado",52,"mulher","branco","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.375,1,"sim","nao","sim","sim","sim","sim","sim"
"6908",2301197570808,"nao pobre","nao pobre ex","urbano",2985.50638592374,0,2985.50638592374,2,0,2,"casado",61,"homem","branco","sem instrucao","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.5,0.5,"sim","nao","nao","nao","sim","sim","nao"
"6909",2301197570908,"nao pobre","nao pobre ex","urbano",0,993.51770277205,994.756022173947,4,0,4,"solteiro",89,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.4,0.75,"sim","sim","sim","sim","sim","nao","nao"
"6910",2301197571108,"nao pobre","nao pobre ex","urbano",1116.57938833548,0,670.743768037533,3,0,3,"solteiro",63,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.428571428571429,1,"sim","nao","sim","nao","sim","nao","nao"
"6911",2301197571208,"pobre","pobre ex","urbano",0,79.640697616998,79.640697616998,1,0,1,"solteiro",31,"mulher","preto ou pardo","medio completo","ativo desocupado","nao","apartamento","adequada","adequado","sim","adequada","alugado",0.333333333333333,1,"nao","nao","nao","nao","sim","nao","nao"
"6912",2301230200108,"nao pobre","nao pobre ex","urbano",0,991.634574893664,526.843295806919,4,1,3,"solteiro",66,"mulher","branco","fundam incompleto","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.444444444444444,1,"nao","sim","sim","nao","sim","nao","sim"
"6913",2301230200208,"nao pobre","nao pobre ex","urbano",0,991.634574893664,991.634574893664,1,0,1,"solteiro",90,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.166666666666667,0,"sim","nao","nao","nao","nao","nao","nao"
"6914",2301230200308,"nao pobre","nao pobre ex","urbano",1640.9844703362,0,546.994823445401,3,1,3,"casado",42,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.6,0.666666666666667,"nao","nao","sim","nao","sim","sim","sim"
"6915",2301230200408,"nao pobre","nao pobre ex","urbano",988.544861648315,0,493.778158393333,4,0,4,"casado",42,"homem","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.8,1,"sim","nao","sim","sim","sim","nao","sim"
"6916",2301230200508,"nao pobre","nao pobre ex","urbano",0,991.634574893664,991.634574893664,2,0,2,"casado",68,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.4,0,"sim","nao","sim","nao","nao","nao","nao"
"6917",2301230200608,"nao pobre","nao pobre ex","urbano",988.544861648315,0,659.029907765543,3,1,2,"casado",35,"homem","branco","medio completo","ativo ocupado","nao","apartamento","adequada","inadequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","sim","sim","sim","sim"
"6918",2301230200708,"nao pobre","nao pobre ex","urbano",0,134.138945501648,604.229373526829,3,0,3,"casado",54,"mulher","branco","sem instrucao","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.428571428571429,0.333333333333333,"sim","nao","sim","nao","sim","nao","nao"
"6919",2301230200808,"nao pobre","nao pobre ex","urbano",986.567771925018,0,493.283885962509,2,0,2,"casado",50,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.285714285714286,1,"sim","sim","sim","sim","sim","sim","nao"
"6920",2301230200908,"pobre","pobre ex","urbano",0,248.405454632681,149.043272779609,3,1,2,"casado",32,"homem","preto ou pardo","medio completo","ativo desocupado","nao","casa","adequada","inadequado","sim","adequada","alugado",0.75,0,"sim","nao","sim","nao","nao","sim","nao"
"6921",2301230201008,"nao pobre","nao pobre ex","urbano",0,991.634574893664,991.634574893664,1,0,1,"solteiro",65,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.2,1,"sim","sim","sim","nao","nao","nao","nao"
"6922",2301230201108,"pobre","nao pobre ex","urbano",986.567771925018,0,328.855923975006,3,1,2,"solteiro",34,"homem","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.428571428571429,1,"nao","nao","sim","nao","sim","nao","nao"
"6923",2301230201208,"nao pobre","nao pobre ex","urbano",0,0,569.185723759118,4,0,4,"casado",61,"mulher","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.571428571428571,0.75,"sim","sim","nao","nao","sim","nao","nao"
"6924",2301230201308,"nao pobre","nao pobre ex","urbano",1977.08972329663,0,1977.08972329663,1,0,1,"solteiro",51,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.2,1,"nao","nao","sim","nao","sim","nao","nao"
"6925",2301230201408,"pobre","nao pobre ex","urbano",296.563458494494,0,207.814422411051,3,1,2,"casado",30,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.428571428571429,0.5,"nao","sim","sim","sim","sim","nao","sim"
"6926",2301267640108,"nao pobre","nao pobre ex","urbano",993.178457717297,0,993.178457717297,1,0,1,"solteiro",50,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","cedido",0.333333333333333,1,"sim","sim","sim","nao","sim","nao","nao"
"6927",2301267640308,"pobre","nao pobre ex","urbano",995.168795307913,0,248.792198826978,4,2,2,"solteiro",38,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.8,2,"sim","nao","sim","nao","sim","nao","nao"
"6928",2301267640408,"nao pobre","nao pobre ex","urbano",2985.50638592374,4977.54360106237,3649.51879096995,3,1,2,"casado",35,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.230769230769231,1.5,"nao","sim","sim","sim","sim","sim","sim"
"6929",2301267640608,"nao pobre","nao pobre ex","urbano",995.168795307913,0,995.168795307913,2,0,2,"solteiro",40,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","alugado",0.666666666666667,1,"sim","nao","sim","nao","sim","nao","nao"
"6930",2301267640808,"nao pobre","nao pobre ex","urbano",1492.75319296187,0,1293.71943390029,3,0,3,"casado",35,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.428571428571429,1,"sim","sim","nao","sim","sim","nao","nao"
"6931",2301267640908,"nao pobre","nao pobre ex","urbano",1094.6856748387,0,547.342837419352,2,0,2,"solteiro",47,"mulher","branco","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",1,0.5,"sim","nao","sim","nao","sim","nao","nao"
"6932",2301267641008,"nao pobre","nao pobre ex","urbano",995.168795307913,0,663.445863538608,3,1,2,"casado",35,"homem","branco","superior completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","cedido",1,1,"sim","sim","nao","nao","sim","nao","sim"
"6933",2301267641108,"nao pobre","nao pobre ex","urbano",0,5823.72601324298,3907.37172683396,2,0,2,"casado",68,"homem","branco","superior completo","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.2,1,"nao","sim","sim","sim","sim","sim","sim"
"6934",2301267641208,"nao pobre","nao pobre ex","urbano",0,0,795.804817739157,5,0,5,"casado",60,"homem","preto ou pardo","superior completo","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.555555555555556,0.8,"nao","sim","sim","sim","sim","nao","nao"
"6935",2301267641408,"pobre","nao pobre ex","urbano",199.033759061583,0,397.404072259626,3,0,3,"casado",32,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.5,0,"sim","nao","sim","nao","sim","nao","sim"
"6936",2301296780107,"pobre","nao pobre ex","urbano",996.077542122038,0,290.6298559349,4,2,2,"casado",23,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","alugado",0.666666666666667,1,"sim","sim","sim","nao","sim","nao","nao"
"6937",2301296780207,"pobre","nao pobre ex","urbano",479.075370960499,130.346051869173,304.710711414836,2,1,1,"solteiro",24,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.4,1,"sim","nao","nao","nao","sim","nao","nao"
"6938",2301296780307,"pobre","pobre ex","urbano",0,1022.71517620428,111.120901282226,11,8,3,"casado",36,"mulher","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",2.75,0,"sim","nao","sim","nao","nao","nao","nao"
"6939",2301296780407,"pobre","nao pobre ex","urbano",0,1000.65661358027,255.154521842573,4,1,3,"solteiro",69,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.666666666666667,1.33333333333333,"sim","sim","sim","sim","sim","nao","sim"
"6940",2301296780507,"nao pobre","nao pobre ex","urbano",996.077542122038,0,996.077542122038,1,0,1,"solteiro",47,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.25,1,"nao","nao","sim","sim","sim","nao","nao"
"6941",2301296780607,"pobre","pobre ex","urbano",0,89.236912433511,89.236912433511,1,0,1,"solteiro",53,"mulher","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.25,1,"sim","nao","nao","nao","nao","nao","nao"
"6942",2301296780707,"nao pobre","nao pobre ex","urbano",996.077542122038,0,498.038771061019,4,1,3,"casado",41,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.666666666666667,0.333333333333333,"sim","sim","sim","sim","sim","nao","sim"
"6943",2301296780807,"pobre","nao pobre ex","urbano",996.077542122038,0,332.025847374013,3,1,2,"casado",36,"homem","branco","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.428571428571429,1,"sim","nao","sim","nao","sim","nao","sim"
"6944",2301296780907,"pobre","nao pobre ex","urbano",299.422106850312,0,199.614737900208,3,0,3,"casado",46,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.5,1,"sim","nao","sim","nao","sim","nao","nao"
"6945",2301296781007,"nao pobre","nao pobre ex","urbano",0,1000.65661358027,1000.65661358027,2,0,2,"casado",65,"homem","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.25,1,"sim","sim","sim","nao","nao","nao","sim"
"6946",2301296781107,"pobre","pobre ex","urbano",149.711053425156,120.319432494622,142.363148192522,4,0,4,"casado",49,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.666666666666667,1,"sim","sim","sim","nao","sim","nao","sim"
"6947",2301296781207,"nao pobre","nao pobre ex","urbano",0,135.359361556449,712.224196238996,3,1,2,"solteiro",47,"mulher","preto ou pardo","sem instrucao","inativo","nao","casa","adequada","adequado","sim","adequada","cedido",0.6,1,"sim","sim","sim","nao","nao","nao","nao"
"6948",2301296781307,"nao pobre","nao pobre ex","urbano",0,1000.65661358027,1000.65661358027,2,0,2,"casado",71,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.666666666666667,0.5,"sim","nao","sim","nao","nao","nao","nao"
"6949",2301296781407,"nao pobre","nao pobre ex","urbano",996.077542122038,0,510.85997946491,3,0,3,"casado",41,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","inadequada","inadequado","sim","adequada","proprio pago",0.6,1,"sim","nao","sim","nao","sim","nao","nao"
"6950",2301478360107,"pobre","pobre ex","urbano",319.383580640333,41.1091394356624,120.164240025332,3,1,2,"casado",31,"mulher","preto ou pardo","fundam completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",1,0.5,"nao","nao","sim","nao","nao","nao","nao"
"6951",2301478360207,"nao pobre","nao pobre ex","urbano",449.133160275468,0,722.605351198753,2,0,2,"casado",20,"mulher","preto ou pardo","superior incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","nao","nao","nao","sim","nao","sim"
"6952",2301478360307,"nao pobre","nao pobre ex","urbano",0,1000.65661358027,882.160042522495,6,1,5,"casado",82,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",1,0.4,"sim","nao","sim","nao","sim","nao","nao"
"6953",2301478360407,"nao pobre","nao pobre ex","urbano",499.03684475052,0,449.133160275468,2,0,2,"solteiro",39,"mulher","preto ou pardo","medio incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",0.333333333333333,0.5,"sim","nao","nao","nao","sim","sim","nao"
"6954",2301478360507,"pobre","pobre ex","urbano",299.422106850312,0,99.807368950104,3,0,3,"solteiro",47,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",1,0.333333333333333,"sim","nao","sim","sim","sim","nao","nao"
"6955",2301478360607,"nao pobre","nao pobre ex","urbano",59.8844213700624,1000.65661358027,1060.54103495033,1,0,1,"solteiro",70,"homem","branco","fundam incompleto","ativo ocupado","sim","casa","inadequada","adequado","sim","adequada","proprio pago",0.25,0,"sim","nao","sim","nao","nao","nao","nao"
"6956",2301478360707,"pobre","nao pobre ex","urbano",299.422106850312,0,199.614737900208,3,1,3,"casado",53,"mulher","preto ou pardo","fundam completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.75,1,"sim","sim","sim","nao","sim","nao","nao"
"6957",2301478360807,"nao pobre","nao pobre ex","urbano",299.422106850312,1000.65661358027,849.654098115499,2,0,2,"solteiro",45,"mulher","branco","fundam incompleto","ativo ocupado","sim","casa","adequada","inadequado","sim","adequada","proprio pago",0.4,1,"sim","nao","nao","nao","sim","nao","nao"
"6958",2301478360907,"nao pobre","nao pobre ex","urbano",1996.14737900208,0,1123.40643168294,2,1,1,"solteiro",41,"mulher","branco","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.4,1,"nao","sim","sim","sim","sim","nao","nao"
"6959",2301478361007,"pobre","pobre ex","urbano",0,0,0,1,0,1,"solteiro",25,"mulher","branco","superior completo","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.333333333333333,1,"sim","sim","sim","sim","nao","sim","sim"
"6960",2301478361107,"nao pobre","nao pobre ex","urbano",3992.29475800416,0,1746.62895662682,4,2,3,"casado",37,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","inadequado","sim","adequada","proprio pago",1,1,"sim","nao","sim","sim","sim","nao","nao"
